Country Name,Country Code,Series Name,Series Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Bangladesh,BGD,Emission Totals - Indirect emissions (N2O) - Synthetic Fertilizers,CC.IEN.SFE,,0.1021,0.1226,0.1839,0.1736,0.2191,0.2875,0.3621,0.3887,0.4617,0.499,0.3989,0.6603,0.6484,0.4229,0.7488,0.8567,1.1501,1.1633,1.329,1.3682,1.2851,1.5571,1.7616,1.9645,1.8783,2.1601,2.4239,2.6997,3.2165,3.1111,3.6036,3.6429,3.7464,4.1038,4.816,5.0871,4.4769,4.5071,5.1822,5.086,5.3842,5.5109,4.8586,4.8724,5.0731,5.6122,5.3549,6.5729,5.9046,5.9591,6.5107,5.7699,5.6778,6.2831,6.7462,5.9871,6.3351,6.7955,6.3726,,,
Bangladesh,BGD,Employment by sector and gender (% of total) - Agriculture - Female,CC.ESG.AGFE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.003978729248,,,,,,,,,
Bangladesh,BGD,Employment by sector and gender (% of total) - Agriculture - Male,CC.ESG.AGMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0634616613388,,,,,,,,,
Bangladesh,BGD,Employment by sector and gender (% of total) - Commerce - Female,CC.ESG.CMFE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.52892631292343,,,,,,,,,
Bangladesh,BGD,Employment by sector and gender (% of total) - Commerce - Male,CC.ESG.CMMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.6673257946968,,,,,,,,,
Bangladesh,BGD,Employment by sector and gender (% of total) - Construction - Female,CC.ESG.CNFE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.01853087544441,,,,,,,,,
Bangladesh,BGD,Employment by sector and gender (% of total) - Construction - Male,CC.ESG.CNMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9775842577219,,,,,,,,,
Bangladesh,BGD,Employment by sector and gender (% of total) - Electricity and utilities - Female,CC.ESG.EUFE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.184606655966491,,,,,,,,,
Bangladesh,BGD,Employment by sector and gender (% of total) - Electricity and utilities - Male,CC.ESG.EUMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.09236035495996,,,,,,,,,
Bangladesh,BGD,Employment by sector and gender (% of total) - Financial and Business Services - Female,CC.ESG.FBFE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.696704722940922,,,,,,,,,
Bangladesh,BGD,Employment by sector and gender (% of total) - Financial and Business Services - Male,CC.ESG.FBMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.80316008627415,,,,,,,,,
Bangladesh,BGD,Employment by sector and gender (% of total) - Industry - Female,CC.ESG.INFE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.146956205368,,,,,,,,,
Bangladesh,BGD,Employment by sector and gender (% of total) - Industry - Male,CC.ESG.INMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.284703373909,,,,,,,,,
Bangladesh,BGD,Employment by sector and gender (% of total) - Manufacturing - Female,CC.ESG.MAFE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.8308722376823,,,,,,,,,
Bangladesh,BGD,Employment by sector and gender (% of total) - Manufacturing - Male,CC.ESG.MAMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.6793091893196,,,,,,,,,
Bangladesh,BGD,Employment by sector and gender (% of total) - Mining - Female,CC.ESG.MIFE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.112947099842131,,,,,,,,,
Bangladesh,BGD,Employment by sector and gender (% of total) - Mining - Male,CC.ESG.MIMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.535449525341392,,,,,,,,,
Bangladesh,BGD,Employment by sector and gender (% of total) - Other services - Female,CC.ESG.OSFE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.69666773080826,,,,,,,,,
Bangladesh,BGD,Employment by sector and gender (% of total) - Other services - Male,CC.ESG.OSMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.535771250724792,,,,,,,,,
Bangladesh,BGD,Employment by sector and gender (% of total) - Public Administration - Female,CC.ESG.PAFE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.3967919945717,,,,,,,,,
Bangladesh,BGD,Employment by sector and gender (% of total) - Public Administration - Male,CC.ESG.PAMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.31809842586517,,,,,,,,,
Bangladesh,BGD,Employment by sector and gender (% of total) - Public sector employment - Female,CC.ESG.PSFE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.37598368525505,,,,,,,,,
Bangladesh,BGD,Employment by sector and gender (% of total) - Public sector employment - Male,CC.ESG.PSMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.31333771348,,,,,,,,,
Bangladesh,BGD,Employment by sector and gender (% of total) - Services - Female,CC.ESG.SEFE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.8490635752678,,,,,,,,,
Bangladesh,BGD,Employment by sector and gender (% of total) - Services - Male,CC.ESG.SEMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.6518349647522,,,,,,,,,
Bangladesh,BGD,Employment by sector and gender (% of total) - Transport & Communication - Female,CC.ESG.TCFE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.52997300028801,,,,,,,,,
Bangladesh,BGD,Employment by sector and gender (% of total) - Transport & Communication - Male,CC.ESG.TCMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.3274790346623,,,,,,,,,
Bangladesh,BGD,Energy intensity of the economy (kWh per 2011$PPP),CC.EG.INTS.KW,,,,,,,,,,,,0.088,0.177,0.266,0.262,0.301,0.305,0.297,0.312,0.327,0.365,0.36,0.394,0.385,0.38,0.401,0.43,0.471,0.5,0.479,0.479,0.447,0.479,0.514,0.52,0.588,0.596,0.63,0.682,0.705,0.735,0.818,0.798,0.817,0.829,0.847,0.842,0.779,0.739,0.75,0.671,0.63,0.685,0.673,0.672,0.739,0.7,,,,,,
Bangladesh,BGD,Firms experiencing electrical outages (% of firms),IC.ELC.OUTG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.2,,,,,,73.4,,,,,,,,,
Bangladesh,BGD,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.1,,,,,,12.7,,,,,,,,,
Bangladesh,BGD,Food GHG emissions by system stage (Share of total) - Consumption,CC.FGHG.SYS.CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.554077452642533,0.535233996752856,0.560266759051795,0.599167722807223,0.623513017160753,0.666762435593223,0.68150577774775,0.736343937299855,0.773748873753975,0.762752918140233,0.815009668815564,0.876656119691084,0.922061105245857,0.974607189123692,1.02376135101004,1.01027786807064,1.02599098621738,1.04671257538463,1.01292989138986,1.04177885375664,1.10168454405599,1.1364278363854,1.1795355179519,1.19405530242216,1.28749952246201,1.37469331291166,,,,,,,
Bangladesh,BGD,Food GHG emissions by system stage (Share of total) - End_of_Life,CC.FGHG.SYS.EO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.43805649716152,9.79468645772055,10.0314517651386,10.3934032595071,10.6271982782475,10.7314218048161,11.0415358850403,11.3189146752692,11.7574206444765,11.7128501591917,11.7254463553025,11.9268402393653,12.0167976687763,12.1518629950976,12.4056190175209,12.4516104127427,12.3978265232556,12.4985553137776,12.2036792735516,12.3753737643633,12.2749906798677,12.3509288855137,12.5865157560531,12.7530199483837,12.8299794443127,12.803749949235,,,,,,,
Bangladesh,BGD,Food GHG emissions by system stage (Share of total) - LULUC (Production),CC.FGHG.SYS.LU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0977262816979,17.3062071901896,17.2798489343883,17.4886482965742,17.4367457924921,17.2129276784647,16.8413266508145,16.7768349895905,16.9821791868387,16.4352108066134,16.2372061713382,15.9217536141569,15.4894674450618,15.4590547403674,16.1381947219234,15.064418288929,15.9657546329482,15.5135235920934,15.3963357763066,14.7551836941464,15.4687531489306,15.2157273252592,14.5466209235499,14.7687422979936,14.7768208525708,14.4709737298171,,,,,,,
Bangladesh,BGD,Food GHG emissions by system stage (Share of total) - Packaging,CC.FGHG.SYS.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.360098939253843,0.123959295971278,0.118355903126672,0.0538996114202127,0.05258765716022,0.418073957970339,0.237503555701729,0.422736021824666,0.13679137693804,0.0783717166387659,0.429825604582515,0.453090669772801,0.464473595248771,0.442458245023752,0.445825307083123,0.541000870728092,0.484038300736725,0.458892329330389,0.519947704640862,0.667040549648612,0.68090104553094,0.629970394292168,0.806853136496978,0.806870619164165,0.78592006346726,2.15173597726385,,,,,,,
Bangladesh,BGD,Food GHG emissions by system stage (Share of total) - Processing,CC.FGHG.SYS.PR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.276982807688469,0.286226650104445,0.299301289463974,0.308625621842038,0.344254110901226,0.35633761431083,0.353235044573077,0.362403146388449,0.368304077008778,0.386744199746041,0.327735084947203,0.363094660791065,0.382437732803876,0.396089718684032,0.426583363545224,0.457940945955858,0.499323169946441,0.516932007187844,0.534517938334972,0.581358640039741,0.622862297655298,0.646462967527089,0.753334814916047,0.827788430605934,0.881868525634215,0.882452513688449,,,,,,,
Bangladesh,BGD,Food GHG emissions by system stage (Share of total) - Production,CC.FGHG.SYS.PD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.1569606147823,71.8240840241388,71.5605484057231,71.0001927468212,70.7546531645153,70.4282826733992,70.6435317215535,70.1537375258721,69.7435146653161,70.4032644983926,70.2581214761668,70.20469745409,70.469885137758,70.3208201930387,69.2597405296533,70.1616851430293,69.2876633919992,69.598263407063,69.912104310388,70.10500826441,69.2982294791843,69.4239957121241,69.5200856803886,69.0624170721928,68.8160766513621,67.6748959273762,,,,,,,
Bangladesh,BGD,Food GHG emissions by system stage (Share of total) - Retail,CC.FGHG.SYS.RE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0287929910095635,0.0282278365777539,0.0322589340213331,0.0314542032081304,0.0337131877750864,0.033831979335955,0.0346434887433993,0.0437487324903789,0.0469999410754035,0.0483674825177448,0.0430104552220779,0.0486843884000578,0.0511323353849793,0.0527506176161192,0.0556766937139673,0.0572228947179612,0.0630305079885001,0.0652278088780401,0.0636225022769891,0.0736307766328419,0.094567167518789,0.0842994095593278,0.0890616242040161,0.0921868324161329,0.0954210891232281,0.0959445392903687,,,,,,,
Bangladesh,BGD,Food GHG emissions by system stage (Share of total) - Transport,CC.FGHG.SYS.TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0873044157638513,0.101374548544769,0.117968009086241,0.124608537819787,0.12733479174775,0.152361856109637,0.16671787582582,0.18528097126481,0.191041234592507,0.172438218759532,0.163645183625163,0.205182853732826,0.203744979720392,0.202356301048669,0.244599015550104,0.255843575826354,0.276372486907994,0.301892966285174,0.35686260311121,0.400625457002406,0.45801163725637,0.512187469339058,0.517992546439461,0.494919496821489,0.526413851067631,0.54555405041748,,,,,,,
Bangladesh,BGD,Fossil-fuel pre-tax subsidies (consumption and production) USD per capita,CC.EG.SUBF.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.41547,7.15188,9.26252,17.90494,10.37265,,,
Bangladesh,BGD,Freight volume by mode (billion tons-km) - Air transport,CC.FRVOL.MOD.AI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06381815198488,,,,
Bangladesh,BGD,Freight volume by mode (billion tons-km) - Inland waterway transport,CC.FRVOL.MOD.IW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.1288435097629,,,,
Bangladesh,BGD,Freight volume by mode (billion tons-km) - Rail transport,CC.FRVOL.MOD.RA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.85763391744379,,,,
Bangladesh,BGD,Freight volume by mode (billion tons-km) - Road transport,CC.FRVOL.MOD.RO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0070392216354,,,,
Bangladesh,BGD,Gas pipeline capacity by project status (barrels of oil equivalent per day) - Cancelled,CC.GAS.PPBC.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
Bangladesh,BGD,Gas pipeline capacity by project status (barrels of oil equivalent per day) - Construction,CC.GAS.PPBC.CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245656,
Bangladesh,BGD,Gas pipeline capacity by project status (barrels of oil equivalent per day) - In Development (Proposed + Construction),CC.GAS.PPBC.ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265653,
Bangladesh,BGD,Gas pipeline capacity by project status (barrels of oil equivalent per day) - Mothballed,CC.GAS.PPBC.MB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
Bangladesh,BGD,Gas pipeline capacity by project status (barrels of oil equivalent per day) - Operating,CC.GAS.PPBC.OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2146083,
Bangladesh,BGD,Gas pipeline capacity by project status (barrels of oil equivalent per day) - Proposed,CC.GAS.PPBC.PR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19997,
Bangladesh,BGD,Gas pipeline capacity by project status (barrels of oil equivalent per day) - Retired,CC.GAS.PPBC.RT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34478,
Bangladesh,BGD,Gas pipeline capacity by project status (barrels of oil equivalent per day) - Shelved,CC.GAS.PPBC.SH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
Bangladesh,BGD,GDP (current US$),NY.GDP.MKTP.CD,4274893913.49536,4817580183.60155,5081413339.78635,5319458351.16235,5386054619.34987,5906636557.00092,6439687598.32325,7253575399.3215,7483685473.51275,8471006100.95399,8992721809.39332,8751842839.79658,6288245866.66667,8086725729.3407,12512460519.7088,19448348073.4565,10117113333.3333,9651149301.8746,13281767142.8571,15565480321.9448,18138049095.6072,20249694002.448,18525399201.5968,17609048821.5488,18920840000,22278423076.9231,21774033333.3333,24298032258.0645,26579005760.2634,28781714763.8909,31598341233.463,30957483949.5798,31708874594.1645,33166519417.9894,33768660882.793,37939748768.6567,46438484107.5795,48244309133.4895,49984559471.3656,51270569883.5275,53369787318.6245,53991289844.3291,54724081490.5102,60158929188.2556,65108544250.0425,69442943089.4309,71819083683.7403,79611888213.148,91631278239.3237,102477791472.39,115279077465.226,128637938711.386,133355749482.478,149990451022.29,172885454931.453,195078678697.23,265236247989.155,293754646182.389,321379023557.462,351238438542.792,373902134700.41,416264942893.326,
Bangladesh,BGD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,6.05816082548128,5.45303096987155,-0.45589428993874,10.952788546042,1.60625822891551,2.56681200128057,-1.8758639196475,9.48945401547934,1.22085790909694,5.61985229280101,-5.47948302721947,-13.9737287020439,3.32568019878401,9.5919563004182,-4.08821409181641,5.66136120119647,2.67305605001982,7.07383773260688,4.80163460055671,0.819141868898924,7.23394369490737,2.13432783577075,3.88104639981708,4.80331001525434,3.34201465415418,4.17338255900388,3.77240185252714,2.4162568556623,2.83658212907925,5.62225816160704,3.48522781535524,5.44268555072118,4.71156172449463,3.89012644065625,5.12127789716163,4.52291921762347,4.48989649735638,5.17702687345252,4.67015636827868,5.29329471846036,5.07728777597309,3.83312394005613,4.73956739916441,5.23953291045278,6.53594494052328,6.67190498148189,7.05859935657239,6.0137897592333,5.04512479417707,5.57178818839176,6.4643791227776,6.52145878059439,6.0136056582168,6.06105935903952,6.5526398786925,7.11347821327242,6.59024999794057,7.31941263014136,7.88191515117722,3.44802145482763,6.93867508910159,
Bangladesh,BGD,GDP per capita (current US$),NY.GDP.PCAP.CD,89.0352394288932,97.5952917047176,100.122129600152,101.901412511993,100.221104183654,106.646644385365,112.665364752713,122.870628479594,122.847597531085,135.147381311241,140.002705319444,133.551418941349,94.381677046194,119.559723931133,182.020018493274,277.570605237475,141.197158924105,131.373227305593,176.0339474319,200.769677039014,227.751926507714,247.649616779944,220.718796963204,204.417690056891,213.996638569696,245.453912291425,233.658072199948,253.974473728959,270.699600914622,285.829216868755,306.268700839541,293.160421069586,293.644987576871,300.555747727731,299.533037088051,329.424076062081,394.717491899332,401.498667424687,407.429176197808,409.543183768079,418.068942112038,415.034404287378,413.080282638086,446.310675745944,475.291930195819,499.461940239156,509.640189887604,558.051840707954,634.987069668507,702.264419644314,781.153577677298,861.762162181077,883.117129615718,981.860851354457,1118.87380783368,1248.45330989613,1678.95323032604,1839.58337801163,1991.48326659412,2154.22681857606,2270.34753479166,2503.04388008424,
Bangladesh,BGD,"GHG emissions from food systems, by gas (Mt CO2 eq) - CO2",CC.GHG.FSYS.CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28091.5689777771,27787.3378570669,28462.0976692921,28534.7879601347,28727.0325510918,30166.5581199414,29447.0194197103,29491.1795917441,29222.110261809,29528.0430552012,29519.9817515153,30025.938947734,29946.1648305489,30334.9210008998,31886.0090854214,31274.6787485913,33123.0469901609,32869.7259160535,33977.5286085933,32704.0508991895,34439.8972575561,35206.1115081224,34484.342551763,34544.0730000938,35282.716645272,37419.8058085549,,,,,,,
Bangladesh,BGD,"GHG emissions from food systems, by gas (Mt CO2 eq) - F-gases",CC.GHG.FSYS.FG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bangladesh,BGD,"GHG emissions from food systems, by gas (Mt CO2 eq) - Methane",CC.GHG.FSYS.CH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106186.284206569,104457.909197012,103779.484987777,101779.538147963,101703.265215312,101768.092388075,101871.388592502,102009.80785512,100408.686317352,103617.064748676,103799.986996879,103943.800715684,105904.049464562,106872.666882705,105200.258560099,108022.968309089,109596.384292948,110709.482238039,116168.424250427,117438.570169251,119319.744555684,120114.200562025,120334.389648623,120707.054833982,120957.307561997,121785.263354034,,,,,,,
Bangladesh,BGD,"GHG emissions from food systems, by gas (Mt CO2 eq) - N2O",CC.GHG.FSYS.NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9832.26762379455,10121.3803024147,10334.7129665023,10552.301101884,10848.1569014797,11391.5265424206,11595.5197265865,11605.0961195338,11629.5960716926,12174.3540577837,11787.5094185732,12019.8269590205,12206.2943055853,12451.8711749511,12767.1417147412,13077.6618307446,13266.6581473617,13669.7659760215,13796.0029850677,14037.545049115,14561.81014425,14741.6721311842,14892.7831387746,15101.8006168321,15563.2665904488,15679.5610807403,,,,,,,
Bangladesh,BGD,GHG growth (annual %),CC.GHG.GRPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,1.65,1.03,2.07,4.19,0.42,1.8,-0.16,3.04,1.64,3.84,2.38,1.14,1.09,3.19,3.65,1.69,5.22,2.21,4.35,2.95,1.94,1.88,2.5,4.55,0.36,4.34,3.07,,,,
Bangladesh,BGD,Gini index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,,,,,,,,,,,,25.9,,26.9,,,28.8,,,27.6,,,,32.9,,,,,33.4,,,,,33.2,,,,,32.1,,,,,,32.4,,,,,,
Bangladesh,BGD,Government Effectiveness: Estimate,GE.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.687850117683411,,-0.490328997373581,,-0.607652246952057,,-0.726736128330231,-0.841530382633209,-0.937496602535248,-0.917243719100952,-0.836658835411072,-0.706297338008881,-0.73781830072403,-0.802224457263947,-0.752631783485413,-0.771310925483704,-0.80632072687149,-0.795478343963623,-0.773857712745667,-0.726373553276062,-0.675904393196106,-0.730936646461487,-0.739062011241913,-0.731802582740784,-0.755047261714935,-0.627411544322968,
Bangladesh,BGD,"Informal employment by sector and gender (% of total) - Agriculture, forestry and fishing - Female",CC.ISG.FFFE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.01306,,,98.98622,,,,99.75695,,,,,
Bangladesh,BGD,"Informal employment by sector and gender (% of total) - Agriculture, forestry and fishing - Male",CC.ISG.FFMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.22013,,,97.46691,,,,99.61709,,,,,
Bangladesh,BGD,Informal employment by sector and gender (% of total) - No breakdown - Female,CC.ISG.NBFE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.29453,,,93.73101,,,,96.57349,,,,,
Bangladesh,BGD,Informal employment by sector and gender (% of total) - No breakdown - Male,CC.ISG.NBMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.94602,,,87.66518,,,,93.87699,,,,,
Bangladesh,BGD,Informal employment by sector and gender (% of total) - Non-agriculture - Female,CC.ISG.NAFE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.1263,,,87.69189,,,,91.86127,,,,,
Bangladesh,BGD,Informal employment by sector and gender (% of total) - Non-agriculture - Male,CC.ISG.NAMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.47504,,,80.66082,,,,91.1562,,,,,
Bangladesh,BGD,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.6430591158263,21.7310909835517,21.8509511458717,21.9996147462945,22.1703180147538,22.3596478718672,22.5481375509497,22.7550045264232,22.971481128173,23.1869311407105,23.3922410125657,23.5483784834653,23.6991810361956,23.8443563240244,23.9872404765461,24.1362141398995,24.256677195298,24.7353154583794,25.2256939404073,25.7172667419326,26.2040684662479,26.6737489388143,27.1385315131231,27.6034306761462,28.0727264785262,28.5539748133346,29.0547842762165,30.6597464013646,30.7867578204562,30.8745839488862,30.2328714569542,30.3990726982816,30.7027498924635
Bangladesh,BGD,Lifetime CO2 emissions from coal plants (Mt CO2),CC.EN.ATM.COAL.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2420.091,
Bangladesh,BGD,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,29.2272300720215,,,,,,,,,,35.3193016052246,,,,,,,,,,47.4855003356934,,,,,,46.6636009216309,,,,58.7691802978516,57.8607482910156,61.0155410766602,61.0932998657227,65.1373291015625,72.7587203979492,72.8929672241211,73.9122009277344,74.6844635009766,74.9088973999023,,
Bangladesh,BGD,Macro drivers of GHG emissions growth in the period 2012-2018 - Emission Intensity of GDP,CC.GHG.MEMG.EI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.602343291006161,,,,
Bangladesh,BGD,Macro drivers of GHG emissions growth in the period 2012-2018 - GDP per capita,CC.GHG.MEMG.GC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.708887503811902,,,,
Bangladesh,BGD,Macro drivers of GHG emissions growth in the period 2012-2018 - Population,CC.GHG.MEMG.PO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.071848015228849,,,,
Bangladesh,BGD,Made digital payments in the past year (% age 15+),g20.t.made,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.93563413619995,,,30.1348209381104,,,,,
Bangladesh,BGD,"Mean number of years of education completed, aged 17 and older",CC.SE.NYRS.AVG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56424140930176,,,,,,,,,
Bangladesh,BGD,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Bangladesh,BGD,Mortality rate attributable to ambient air pollution (deaths per 100 000 population),CC.SH.AIRP.AMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,,,,,,
Bangladesh,BGD,Mortality rate attributable to household air pollution (deaths per 100 000 population),CC.SH.AIRP.AIR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,,,,,,
